type	label	system	variant	encoded_bytes	decoded_bytes	download_ms	decompress_ms	save_ms	verify_ms	total_ms	wire_mbps	decoded_mbps	etag	content_encoding	cf_cache_status	result
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-02	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_parent_sync	ms=6	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-02	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=state	ms=43	bytes=1010	result=bench-ok	detail=save_strategy=staged path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4908-1782331207830
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-02	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=67	bytes=0	result=bench-ok	detail=save_strategy=staged removed=3
screenshot_download_bench_tsv	STREAM-STAGED-NEOGEO-20260624-02	neogeo	identity	24283092	24283092	5264	0	2126	1113	8506	36.90	22.84	"9850b1a4046515e4f0f5130994cd4f49"	identity	HIT	bench-ok
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-03	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_copy	ms=2506	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-03	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-03	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-03	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_parent_sync	ms=6	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-03	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=state	ms=11	bytes=1010	result=bench-ok	detail=save_strategy=staged path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4908-1782331216337
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-03	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=66	bytes=0	result=bench-ok	detail=save_strategy=staged removed=3
screenshot_download_bench_tsv	STREAM-STAGED-NEOGEO-20260624-03	neogeo	identity	24283092	24283092	5199	0	2621	1113	8936	37.37	21.74	"9850b1a4046515e4f0f5130994cd4f49"	identity	HIT	bench-ok
